Date,Close,High,Low,Open,Volume,Bank
,GS,GS,GS,GS,GS,
2018-05-15,201.94647216796875,203.94453455454428,201.20242415179194,203.15032800459053,2165700,Goldman Sachs
2018-05-16,201.4448699951172,202.1805497364402,201.13553778226597,201.7040309187134,1965200,Goldman Sachs
2018-05-17,199.889892578125,202.68216147042793,199.62236339356025,200.99341857322048,2462700,Goldman Sachs
2018-05-18,198.13426208496094,199.58892328501088,198.02557676207698,199.05387768668675,2699000,Goldman Sachs
2018-05-21,198.71946716308594,200.7008184678047,198.40179220901396,199.88988818509358,1951700,Goldman Sachs
2018-05-22,198.9702606201172,201.22748371450908,198.95353685833118,199.55546471770137,2551500,Goldman Sachs
2018-05-23,198.8114013671875,198.86155989216581,195.94389513300052,198.03391871704056,3114000,Goldman Sachs
2018-05-24,197.38186645507812,198.27639007010097,195.3336327839213,197.7998712440499,2308700,Goldman Sachs
2018-05-25,196.47061157226562,197.3985827388494,195.86032813587087,196.4622560686006,1985600,Goldman Sachs
2018-05-29,189.7992706298828,194.34716518635253,188.11889581854172,193.55295856675832,5323600,Goldman Sachs
2018-05-30,192.25741577148438,192.68528374309824,189.8411900456583,192.07284226178362,3348600,Goldman Sachs
2018-05-31,189.50563049316406,191.37652095362603,188.0038742927002,190.73051359582183,5334900,Goldman Sachs
2018-06-01,191.57789611816406,193.17192643827198,191.35975675956018,191.619834177952,3330900,Goldman Sachs
2018-06-04,192.86988830566406,193.9269808301079,192.081258237534,193.25581828852097,2133600,Goldman Sachs
2018-06-05,191.56944274902344,192.40840852734266,190.6885261214679,192.0728273366557,1986200,Goldman Sachs
2018-06-06,194.8330535888672,195.1266967838776,192.42522547555654,192.83632338825032,2566400,Goldman Sachs
2018-06-07,195.8565216064453,197.92876771385409,195.0930598191685,196.22566852783626,2905000,Goldman Sachs
2018-06-08,195.80621337890625,196.5445073259866,194.93369464275776,195.4790172526504,2253100,Goldman Sachs
2018-06-11,196.39349365234375,197.2911931693004,195.9740107681438,196.83814448546755,1936800,Goldman Sachs
